tract,neighborhood,area,total_tract_area,tract_percent
183104,South Pasadena,5.673515357798806,7177216.685459113,7.904896293981518e-07
183104,Pasadena,227.81790482551617,7177216.685459113,3.1741817867512674e-05
183104,Highland Park,7176983.194038931,7177216.685459113,0.9999674676925033
183220,Highland Park,5760984.930781485,5760984.93078148,1.0000000000000009
183221,Highland Park,7538936.879425636,7607138.400728188,0.9910345365484576
183221,Eagle Rock,68201.52130259099,7607138.400728188,0.008965463451547358
183222,Eagle Rock,7875901.555533936,9995845.71633632,0.7879174788244545
183222,Highland Park,2119944.160802331,9995845.71633632,0.21208252117554027
183300,Highland Park,5809687.426747622,5826344.442705181,0.9971410862983883
183300,Eagle Rock,16657.015957575717,5826344.442705181,0.0028589137016145644
183401,Eagle Rock,1135793.4819557527,5223873.515405101,0.21742361843301145
183401,Highland Park,4088080.0334494025,5223873.515405101,0.782576381566999
183402,Eagle Rock,4854875.0088891,5526588.16690803,0.8784578952271135
183402,Highland Park,671713.1580188898,5526588.16690803,0.12154210477287913
183510,Highland Park,5386503.885485929,5386503.88548593,0.9999999999999998
183520,Highland Park,4603630.911156915,4603630.911156916,0.9999999999999998
183610,Highland Park,4075528.4089681767,4075528.408968176,1.0000000000000002
183620,Highland Park,5569786.741864765,5569786.741864762,1.0000000000000004
183701,Highland Park,5757330.126130901,5929404.418789066,0.9709794980229554
183701,Montecito Heights,172074.29265824714,5929404.418789066,0.029020501977058438
183702,South Pasadena,62.2058380264088,9605920.34865124,6.4757811608486925e-06
183702,Montecito Heights,9598958.070016906,9605920.34865124,0.9992752096226457
183702,Highland Park,6900.072796247772,9605920.34865124,0.0007183145961871947
183810,Highland Park,4896689.821309806,4896689.821309808,0.9999999999999997
183820,Montecito Heights,40188.8868354266,3322202.7454335303,0.012097060268422047
183820,Highland Park,3282013.8585980944,3322202.7454335303,0.9879029397315752
185101,Mount Washington,4316157.395067078,8773447.35137966,0.4919568354608459
185101,Highland Park,4457289.956312734,8773447.35137966,0.5080431645391713
185102,Mount Washington,15515043.097025745,15746381.306713607,0.9853084842046071
185102,Highland Park,216650.10314164372,15746381.306713607,0.013758723285157147
185102,Glassell Park,14688.106546011213,15746381.306713607,0.0009327925102225748
185202,Cypress Park,69460.19907068282,12978068.998589912,0.005352121265361571
185202,Highland Park,54265.02325699797,12978068.998589912,0.004181286388822093
185202,Mount Washington,12854343.776262382,12978068.998589912,0.9904665923458279
185203,Mount Washington,2124411.331816156,5899570.305488483,0.3600959428926163
185203,Glassell Park,102930.3218649959,5899570.305488483,0.017447087929308658
185203,Cypress Park,3672228.65180742,5899570.305488483,0.62245696917809
185204,Mount Washington,10287817.838382175,10372194.348323379,0.9918651244753389
185204,Glassell Park,83517.30530933807,10372194.348323379,0.00805203821916799
185204,Cypress Park,859.2046317999285,10372194.348323379,8.283730548674257e-05
185310,Cypress Park,4487645.574647945,4532370.023105255,0.99013221598649
185310,Mount Washington,44724.44845737628,4532370.023105255,0.009867784013524627
185320,Cypress Park,5986319.4978629565,5986319.4978629565,1.0
186100,Glendale,1.2139519680496274,14499171.69536823,8.372560816266664e-08
186100,Eagle Rock,4648518.174044864,14499171.69536823,0.320605774709864
186100,Glassell Park,9850652.307371384,14499171.69536823,0.6793941415645268
186201,Eagle Rock,5486974.654216669,5618755.393999388,0.9765462757244324
186201,Glassell Park,11892.72406581488,5618755.393999388,0.002116611817363654
186201,Highland Park,119888.01571694121,5618755.393999388,0.021337112458210395
186202,Glassell Park,3806216.3355410974,4394286.582505725,0.8661738974181113
186202,Mount Washington,60340.08983948446,4394286.582505725,0.013731487172390365
186202,Eagle Rock,527730.1571251837,4394286.582505725,0.1200946154095074
186203,Mount Washington,6237079.934722972,9070402.760771332,0.6876298769992636
186203,Glassell Park,28164.019984829123,9070402.760771332,0.003105046239692459
186203,Eagle Rock,64944.266247171705,9070402.760771332,0.007160020118185904
186203,Highland Park,2740214.5398162575,9070402.760771332,0.3021050566428468
186301,Glendale,36.769803757646514,12491036.606533457,2.9436951404348625e-06
186301,Glassell Park,12490999.83672969,12491036.606533457,0.9999970563048589
186302,Glassell Park,18006634.709073205,18139341.75457757,0.9926840208812497
186302,Mount Washington,132707.04550443345,18139341.75457757,0.007315979118754078
186401,Atwater Village,35923.24769237719,10370782.513555981,0.003463889792831039
186401,Glendale,11.135862128775216,10370782.513555981,1.0737726024260151e-06
186401,Glassell Park,10334848.13000146,10370782.513555981,0.996535036434565
186403,Glassell Park,5872994.261850411,5872994.261850411,1.0
186404,Glassell Park,4317565.240407437,4317771.106049254,0.9999523213165403
186404,Mount Washington,205.8656418241774,4317771.106049254,4.7678683461417615e-05
187101,Glendale,39.56327186449451,8483179.272487331,4.663731673431235e-06
187101,Glassell Park,9759.135787462095,8483179.272487331,0.0011504101792488284
187101,Griffith Park,8036.699592087371,8483179.272487331,0.0009473688264672203
187101,Silver Lake,461217.121914825,8483179.272487331,0.05436842805039445
187101,Atwater Village,8004126.751921168,8483179.272487331,0.943529129212225
187102,Atwater Village,7592551.321475328,23579786.14661171,0.3219940704409797
187102,Silver Lake,493747.65634242696,23579786.14661171,0.020939445899655705
187102,Glassell Park,11758072.73346163,23579786.14661171,0.4986505246635243
187102,Elysian Valley,1225311.7264025465,23579786.14661171,0.05196449699687448
187102,Cypress Park,2510102.7089295676,23579786.14661171,0.10645146199895694
187200,Silver Lake,319800.15060445544,10239847.205004714,0.031230949466526558
187200,Glassell Park,38339.27970756811,10239847.205004714,0.0037441261514947043
187200,Elysian Valley,9881707.774692707,10239847.205004714,0.9650249243819803
187300,Silver Lake,11535362.544557618,12580918.06892555,0.916893543170715
187300,Elysian Valley,904662.2927559249,12580918.06892555,0.07190749417488146
187300,Echo Park,140893.2316120277,12580918.06892555,0.011198962654405112
188100,Griffith Park,15628.227267680024,22692976.757512525,0.0006886812353741247
188100,Atwater Village,22664491.329710905,22692976.757512525,0.9987447469714528
188100,Glendale,12857.200534026986,22692976.757512525,0.0005665717931769617
188201,Griffith Park,4255.711656301019,8354825.6531206975,0.000509371689247809
188201,Silver Lake,2612834.5708681624,8354825.6531206975,0.31273358408050267
188201,Los Feliz,5737735.370596151,8354825.6531206975,0.6867570442302395
188202,Los Feliz,7953798.465834699,8177322.289590989,0.9726654012352165
188202,Griffith Park,223523.8237562862,8177322.289590989,0.02733459876478298
188300,Atwater Village,9806451.971263327,9933262.03340424,0.9872337947278076
188300,Griffith Park,126810.06214085096,9933262.03340424,0.012766205272186073
189101,Los Feliz,4254115.372588934,4254115.372588935,0.9999999999999998
189102,Los Feliz,6681661.73171469,6829010.013686459,0.9784231855457148
189102,Griffith Park,147348.28197177238,6829010.013686459,0.02157681445428579
189201,Los Feliz,3499570.0868841177,3505709.2954236977,0.9982487970272966
189201,East Hollywood,6139.208539564156,3505709.2954236977,0.001751202972698903
189202,Griffith Park,141130.3196810422,11136030.068911472,0.012673306268724671
189202,Los Feliz,10994899.74923043,11136030.068911472,0.9873266937312752
189300,Griffith Park,160972.37033791555,20526410.022716954,0.007842207680727633
189300,Hollywood Hills,12564009.596901994,20526410.022716954,0.6120899652202784
189300,Los Feliz,7801428.055477063,20526410.022716954,0.3800678270989949
189400,Hollywood Hills,15572867.052378066,15572867.052378055,1.0000000000000007
189501,Hollywood Hills,3691369.547780384,3691369.547780383,1.0000000000000002
189502,Hollywood Hills,2683324.6477976795,2683324.6477976795,1.0
189600,Hollywood,5616.840329110817,11523873.943705594,0.00048740903940369527
189600,Hollywood Hills,11518257.103376484,11523873.943705594,0.9995125909605963
189702,Hollywood Hills West,36551.70804923261,15699524.83366702,0.0023282047346330445
189702,Hollywood Hills,15659505.198407497,15699524.83366702,0.9974509014964771
189702,Hollywood,3467.9272103725702,15699524.83366702,0.00022089376889520475
189703,Burbank,16186.848243121349,36425187.84529546,0.00044438612950659036
189703,Hollywood Hills,36409000.99705243,36425187.84529546,0.999555613870496
189704,Burbank,211711.55892184452,10477085.542732488,0.02020710416635854
189704,Hollywood Hills,10262028.358044405,10477085.542732488,0.9794735679296558
189704,Universal City,3345.6257662416206,10477085.542732488,0.0003193279039858885
189801,Hollywood,2689454.8899828256,4421018.798711163,0.6083337376368697
189801,Hollywood Hills West,1731563.9087283139,4421018.798711163,0.39166626236312496
189802,Hollywood,3405269.164726722,3433588.424898512,0.9917522845876243
189802,Hollywood Hills West,28319.260171800197,3433588.424898512,0.008247715412378594
189903,Hollywood Hills West,65994.31893805593,903792.7676611353,0.07301930409206328
189903,Hollywood,837798.4487232027,903792.7676611353,0.9269806959080732
189904,Hollywood,1717860.0057769467,1717860.005776947,0.9999999999999999
189905,Hollywood,2725195.567179398,2780937.3985349946,0.9799557403252006
189905,Hollywood Hills West,55741.831355329865,2780937.3985349946,0.020044259674703507
189906,Hollywood,2182532.8861762634,2182591.9054857683,0.9999729590724878
189906,West Hollywood,59.019309505534494,2182591.9054857683,2.7040927512465444e-05
189907,Hollywood,1746430.1785205437,1746430.1785205442,0.9999999999999998
190101,Hollywood,2312358.1344106565,2415023.2579085655,0.9574889711054717
190101,Hollywood Hills,102665.1234979059,2415023.2579085655,0.042511028894527056
190102,Hollywood,4049647.797000312,4049647.7970003122,0.9999999999999999
190201,Hollywood,2417883.433328985,2441733.102369556,0.9902324832237288
190201,Hollywood Hills,23849.669040617682,2441733.102369556,0.00976751677629017
190202,Hollywood,2234068.4959755247,2275158.856822082,0.9819395640338048
190202,Hollywood Hills,41090.36084651615,2275158.856822082,0.01806043596617721
190302,Hollywood,2497102.6140666204,2581477.409694928,0.9673153073850532
190302,Hollywood Hills,84374.79562840638,2581477.409694928,0.03268469261498498
190303,Hollywood,1673467.3762935754,1760119.0075820724,0.950769447454844
190303,Hollywood Hills,31148.671338771794,1760119.0075820724,0.017696912086394456
190303,Los Feliz,55502.959949595155,1760119.0075820724,0.03153364045868763
190401,Los Feliz,1796752.61252702,1796752.6125270196,1.0000000000000002
190402,Los Feliz,1691439.6549071646,1691439.6549071649,0.9999999999999999
190510,East Hollywood,911425.130250942,3427014.5580013236,0.2659530955662167
190510,Hollywood,2497152.5232575685,3427014.5580013236,0.7286670310247932
190510,Los Feliz,18436.90449280267,3427014.5580013236,0.005379873408987003
190520,East Hollywood,2596510.3934803535,2625881.8852435467,0.9888146180800249
190520,Los Feliz,29371.49176320099,2625881.8852435467,0.011185381919978029
190701,Hollywood,4762957.557809001,4762957.557809,1.0000000000000002
190702,Hollywood,2152792.9763782253,2152792.9763782253,1.0
190801,Hollywood,3489474.0559492446,3489474.0559492446,1.0
190802,Hollywood,5239268.621628888,5239268.621628887,1.0000000000000002
190901,Hollywood,5131571.69936557,5276300.865354029,0.9725699557925516
190901,East Hollywood,144729.16598848125,5276300.865354029,0.027430044207452566
190902,Hollywood,5241762.158055433,5241762.158055432,1.0000000000000002
191000,Hollywood Hills,3469.202743270316,6982345.999580078,0.0004968534563424608
191000,Hollywood,6978876.796836806,6982345.999580078,0.9995031465436574
191110,East Hollywood,2935770.191111391,2935770.191111391,1.0
191120,East Hollywood,4086485.6281595547,4086485.6281595533,1.0000000000000004
191201,Los Feliz,84911.70467055298,6159853.979193982,0.013784694403042277
191201,East Hollywood,6074942.274523433,6159853.979193982,0.9862153055969585
191203,East Hollywood,2208777.3433454614,2208777.3433454614,1.0
191204,East Hollywood,2164407.3188537178,2164407.3188537178,1.0
191301,East Hollywood,2001328.8259447967,2944230.4269175143,0.6797459898680905
191301,Silver Lake,942901.6009727091,2944230.4269175143,0.3202540101319065
191302,Los Feliz,138731.37251040497,4547375.132706643,0.030508011426765812
191302,Silver Lake,348677.3338111895,4547375.132706643,0.07667661532987566
191302,East Hollywood,4059966.4263850013,4547375.132706643,0.8928153732433481
191410,Silver Lake,90685.97175465287,3351636.4906153497,0.027057221750800074
191410,East Hollywood,3260950.518860713,3351636.4906153497,0.9729427782492047
191420,Silver Lake,56313.58518625495,2445268.2625069227,0.02302961439843066
191420,East Hollywood,2388954.6773206596,2445268.2625069227,0.976970385601566
191500,East Hollywood,6903622.216432747,6903622.216432745,1.0000000000000004
191610,East Hollywood,4498406.6337620355,4498406.633762035,1.0000000000000002
191620,East Hollywood,2463246.791093549,2463246.7910935488,1.0000000000000002
191710,East Hollywood,81830.5421471341,7627441.665301632,0.010728438936399005
191710,Hollywood,7422064.444408137,7627441.665301632,0.9730739047369203
191710,Larchmont,123546.67874625916,7627441.665301632,0.016197656326667354
191720,Hollywood,2754542.4834778514,2845123.2789418064,0.9681627871332011
191720,East Hollywood,90580.79546399962,2845123.2789418064,0.03183721286681453
191810,Hollywood,4351163.373420699,4351163.373420697,1.0000000000000004
191820,Hollywood,4302486.927684329,4356427.231125835,0.9876182246185331
191820,Hancock Park,24463.458415991518,4356427.231125835,0.005615486525564988
191820,Larchmont,29476.84502553665,4356427.231125835,0.006766288855907028
191901,Hollywood,8322072.776044173,8322072.776044175,0.9999999999999998
191902,Hancock Park,3367694.9530034773,7817628.420282084,0.4307821722846685
191902,Hollywood,4449933.467278692,7817628.420282084,0.5692178277153425
192001,West Hollywood,45.888714165749164,5713104.590117795,8.032185205417885e-06
192001,Hollywood,75956.18387730415,5713104.590117795,0.013295080228128303
192001,Fairfax,5602794.456448726,5713104.590117795,0.9806917356528222
192001,Hancock Park,21590.769485770306,5713104.590117795,0.0037791658012207227
192002,Fairfax,9191247.796904394,9238710.217724675,0.9948626572647312
192300,Windsor Square,38155.147881550154,9466568.780412372,0.004030515043687041
192300,Larchmont,2827722.763410829,9466568.780412372,0.29870619746214433
192300,Hollywood,7758.508597820162,9466568.780412372,0.000819569241801061
192300,Hancock Park,6592932.360522034,9466568.780412372,0.6964437182523529
192410,Larchmont,7264696.504626284,7361269.049969546,0.9868809923006875
192410,Koreatown,1903.867026998236,7361269.049969546,0.00025863299032741
192410,Windsor Square,94668.6783164026,7361269.049969546,0.012860374709004047
192420,Koreatown,57126.66865938382,3497148.640451492,0.01633521320729696
192420,East Hollywood,127302.14791926503,3497148.640451492,0.03640169778509328
192420,Larchmont,3312719.823872889,3497148.640451492,0.9472630890076229
192510,East Hollywood,3589235.4994231686,3667687.15696074,0.9786100465551754
192510,Koreatown,78451.65753751005,3667687.15696074,0.02138995344480789
192520,East Hollywood,3252823.9313676665,3313098.3968230267,0.9818072214477064
192520,Koreatown,60274.465455351776,3313098.3968230267,0.018192778552291036
192610,East Hollywood,4471291.129815909,4471291.12981591,0.9999999999999998
192620,East Hollywood,2485342.2450241754,2621589.884264704,0.9480286218457306
192620,Koreatown,136247.63924062054,2621589.884264704,0.051971378154304596
192700,Westlake,30368.13870332463,5717757.573596176,0.005311197320355195
192700,Silver Lake,89428.57785131749,5717757.573596176,0.015640498342267335
192700,East Hollywood,5510326.3168682065,5717757.573596176,0.963721571952288
192700,Koreatown,87634.5401732795,5717757.573596176,0.015326732385081145
194101,Hollywood,12885.40710858398,27368995.900570404,0.00047080306326895366
194101,Hollywood Hills,729526.698397785,27368995.900570404,0.026655223342796464
194101,Hollywood Hills West,26626583.795064114,27368995.900570404,0.9728739735939375
194102,Hollywood Hills West,37441564.099643975,37710234.97974621,0.9928753856811942
194102,Studio City,224080.52955928436,37710234.97974621,0.005942167416342958
194102,Hollywood Hills,44590.35054306031,37710234.97974621,0.0011824469024658516
194200,Hollywood Hills West,28016493.047894336,28019872.02124841,0.9998794079661922
194200,West Hollywood,3378.973354044044,28019872.02124841,0.00012059203380663748
194300,West Hollywood,78.94134469474636,26595870.53903476,2.968180514297667e-06
194300,Hollywood Hills West,26543772.426032472,26595870.53903476,0.9980411202210574
194300,Beverly Hills,43647.15828874342,26595870.53903476,0.001641125385412088
194300,Beverly Crest,8372.013368772428,26595870.53903476,0.00031478621301321287
194401,Beverly Grove,4816945.374412172,5013242.226227814,0.9608443312815257
194401,Fairfax,194794.49617375663,5013242.226227814,0.03885599126941222
194401,West Hollywood,9.093005748722724,5013242.226227814,1.8137974066265505e-06
194402,Beverly Grove,6340802.202561929,6341560.245479882,0.9998804642881863
194402,West Hollywood,758.0429179537632,6341560.245479882,0.00011953571181383616
194500,West Hollywood,27679.59888278224,7376766.060368788,0.003752267410442788
194500,Fairfax,75909.78126609128,7376766.060368788,0.010290387501091
194500,Beverly Grove,7273176.680219898,7376766.060368788,0.9859573450884639
195100,Silver Lake,20400532.744785916,20400873.450620066,0.9999832994486744
195100,Los Feliz,340.70583413860453,20400873.450620066,1.670055132508305e-05
195201,Silver Lake,65517.59793669341,6466990.35414791,0.010131080200957869
195201,Los Feliz,6401472.7562112,6466990.35414791,0.9898689197990395
195202,Silver Lake,218495.31852497437,9450219.799472567,0.02312065995937671
195202,Los Feliz,9231724.480947655,9450219.799472567,0.9768793400406299
195300,Silver Lake,65937.98030285622,6246653.402751,0.010555728972223337
195300,East Hollywood,173.2222803475854,6246653.402751,2.7730413259570164e-05
195300,Los Feliz,6180542.200167817,6246653.402751,0.9894165406145204
195400,Silver Lake,11090253.783265304,11090253.783265304,1.0
195500,Echo Park,2757438.560406005,13080072.071474876,0.2108121840107784
195500,Silver Lake,10322633.511068737,13080072.071474876,0.7891878159892114
195600,Echo Park,5231168.271302234,5678700.788650573,0.9211910375269683
195600,Silver Lake,447532.51734853414,5678700.788650573,0.07880896247306614
195710,Echo Park,3753143.0021619536,5203272.427775661,0.7213043434218913
195710,Westlake,1450129.4256137167,5203272.427775661,0.27869565657811046
195720,Westlake,37090.858698045144,3110500.4045112156,0.011924402467285197
195720,Echo Park,3073409.5458131554,3110500.4045112156,0.9880755975327099
195802,Westlake,2851703.524805833,4332630.0605853945,0.6581922492640719
195802,Silver Lake,1267210.5946375479,4332630.0605853945,0.2924806819224098
195802,Echo Park,213715.94114198574,4332630.0605853945,0.04932706881351184
195803,Silver Lake,4062125.2583268546,4062125.258326854,1.0000000000000002
195804,Silver Lake,2239477.9536706824,3615043.855777163,0.6194884607255308
195804,Echo Park,1375565.9021064893,3615043.855777163,0.3805115392744716
195901,Silver Lake,3130914.593341763,3130914.5933417617,1.0000000000000004
195902,Silver Lake,3742492.456486888,3742492.456486888,1.0
195903,Westlake,33383.35699142013,2562591.97752865,0.013027183915410077
195903,Silver Lake,2529208.620537233,2562591.97752865,0.9869728160845912
197200,Elysian Park,1079.4470932733502,8364429.998198721,0.00012905208047718841
197200,Elysian Valley,8363350.5511053605,8364429.998198721,0.9998709479195125
197300,Echo Park,7023477.316288338,7042090.908696209,0.9973568088442475
197300,Elysian Park,18613.59240795399,7042090.908696209,0.002643191155764298
197410,Elysian Valley,1142552.3310158832,14997000.769925691,0.07618538856830001
197410,Silver Lake,104227.97464219088,14997000.769925691,0.006949921270338597
197410,Elysian Park,525803.8550935269,14997000.769925691,0.03506060066009666
197410,Echo Park,13224416.609173978,14997000.769925691,0.8818040895012572
197420,Silver Lake,1021.4413767168849,6625853.181283277,0.00015415997740521242
197420,Echo Park,6624831.73990651,6625853.181283277,0.9998458400225873
197500,Echo Park,6893860.290440479,6893860.290440478,1.0000000000000002
197600,Chinatown,186.89224607579908,4179592.2677818695,4.4715425357742784e-05
197600,Downtown,421078.02524528204,4179592.2677818695,0.1007461968219092
197600,Echo Park,3758327.3502905816,4179592.2677818695,0.8992090877527498
197700,Chinatown,2751161.0484686624,7553643.127776587,0.3642164452212433
197700,Echo Park,3439241.0651551085,7553643.127776587,0.45530891610541946
197700,Elysian Park,1346144.7019071796,7553643.127776587,0.17821131858309236
197700,Downtown,17096.31224565211,7553643.127776587,0.0022633200902468903
199001,Lincoln Heights,2689326.1712118993,2689326.171211899,1.0000000000000002
199002,Mount Washington,13469.064932470505,14479086.56857595,0.0009302427241302982
199002,Montecito Heights,5658.076328118188,14479086.56857595,0.0003907757786598186
199002,Lincoln Heights,11034180.465946246,14479086.56857595,0.7620771112656923
199002,Elysian Park,84717.3460638573,14479086.56857595,0.00585101454174049
199002,Cypress Park,3325562.302112557,14479086.56857595,0.22968039360508039
199002,Elysian Valley,2144.6036470831655,14479086.56857595,0.00014811733025601296
199002,Highland Park,13354.709545574606,14479086.56857595,0.0009223447544376462
199110,Lincoln Heights,6115736.2710503945,9708508.975417154,0.6299356869871581
199110,Montecito Heights,3324789.4208064997,9708508.975417154,0.3424613840523993
199110,El Sereno,267983.28356029344,9708508.975417154,0.027602928960446138
199120,Lincoln Heights,9830702.930728078,10353364.689285902,0.9495176906983005
199120,El Sereno,312357.6226916457,10353364.689285902,0.03016967257174728
199120,Boyle Heights,210304.13586628853,10353364.689285902,0.020312636729962783
199201,Montecito Heights,4747.119103351569,4253708.5153200235,0.0011159953923157858
199201,Lincoln Heights,4248961.396216682,4253708.5153200235,0.9988840046076866
199202,Montecito Heights,6709698.946422077,10273091.778550308,0.653133359562852
199202,Lincoln Heights,3563392.8321281634,10273091.778550308,0.34686664043714144
199300,Highland Park,266399.84003314975,27892002.113984294,0.009551119311710652
199300,Lincoln Heights,773478.5954104436,27892002.113984294,0.02773119664373761
199300,Montecito Heights,26852123.678540785,27892002.113984294,0.9627176840445547
199400,Lincoln Heights,1309168.4265674,7503405.677226434,0.17447656209511017
199400,Montecito Heights,2374078.2500271415,7503405.677226434,0.31640009245837525
199400,Highland Park,3675495.87085545,7503405.677226434,0.48984368285070035
199400,Cypress Park,144663.12977634816,7503405.677226434,0.01927966259580164
199700,Lincoln Heights,10447073.704052962,10447073.70405296,1.0000000000000002
199801,Lincoln Heights,3713869.10737068,3713869.1073706807,0.9999999999999999
199802,Lincoln Heights,3296092.7521814196,3296092.7521814196,1.0
199900,Boyle Heights,109684.51656169789,4768481.219147383,0.023001981452977133
199900,Lincoln Heights,4658796.702585681,4768481.219147383,0.9769980185470221
201110,El Sereno,10913262.3289105,10913332.14094551,0.9999936030504609
201110,South Pasadena,69.81203502809946,10913332.14094551,6.396949540844002e-06
201120,Alhambra,26104.494490395213,8527607.598249894,0.0030611744489453985
201120,South Pasadena,1065.3300817317015,8527607.598249894,0.00012492719317318696
201120,El Sereno,8500437.773677774,8527607.598249894,0.9968138983578823
201200,El Sereno,4745344.560871587,4745344.560871587,1.0
201301,Montecito Heights,7194912.5996019,9323319.72472761,0.7717114517181386
201301,El Sereno,2128407.1251257276,9323319.72472761,0.22828854828186332
201302,South Pasadena,14.006651162577302,10674503.284607438,1.3121595252844035e-06
201302,Montecito Heights,10334278.542441396,10674503.284607438,0.968127346716297
201302,El Sereno,340210.7355148208,10674503.284607438,0.031871341124172246
201401,Lincoln Heights,1372.4137876298983,14080873.088214934,9.746652633198915e-05
201401,El Sereno,14079500.674427312,14080873.088214934,0.9999025334736685
201402,Lincoln Heights,941.6521254421375,20894871.06787309,4.506618501656968e-05
201402,East Los Angeles,16.8722413679705,20894871.06787309,8.074824349556487e-07
201402,Boyle Heights,72787.7362418063,20894871.06787309,0.0034835216740686705
201402,El Sereno,20821125.668197446,20894871.06787309,0.9964706458615563
201501,Alhambra,34.71956694077533,9566161.65141777,3.629414618519399e-06
201501,El Sereno,9566126.931850826,9566161.65141777,0.9999963705853813
201503,El Sereno,4729129.150440033,4729129.150440033,1.0
201504,El Sereno,3964703.0898127817,3964703.089812781,1.0000000000000002
201601,El Sereno,5816821.822467686,5816821.822467685,1.0000000000000002
201602,Alhambra,56.26322496181715,11471575.38329561,4.904577015964618e-06
201602,El Sereno,11471519.120070646,11471575.38329561,0.9999950954229838
201700,El Sereno,18111890.619937025,18241832.19734492,0.9928767255392904
201700,Monterey Park,7.8884055146670065,18241832.19734492,4.324349346780613e-07
201700,East Los Angeles,13611.123191253631,18241832.19734492,0.0007461489089475735
201700,Alhambra,129890.14661820783,18241832.19734492,0.007120455073428051
203100,East Los Angeles,2148.1057154476907,7076573.588980817,0.0003035516678287048
203100,Boyle Heights,7057500.229523655,7076573.588980817,0.9973047182768138
203100,El Sereno,19060.132541995194,7076573.588980817,0.002693412610260197
203200,Boyle Heights,5553908.231869392,5553914.791252897,0.9999988189621642
203200,East Los Angeles,2357.106396024416,5553914.791252897,0.00042440449387821466
203300,Boyle Heights,16055660.250736367,16058051.15852079,0.9998511084713319
203300,Lincoln Heights,2390.9077844389185,16058051.15852079,0.0001488915286691091
203500,Lincoln Heights,7761913.517961095,17863727.716333803,0.43450693165592447
203500,Boyle Heights,10101814.198372763,17863727.716333803,0.5654930683440786
203601,Boyle Heights,3551943.681445481,3551943.6814454803,1.0000000000000002
203602,Boyle Heights,2404778.294553124,2404778.2945531234,1.0000000000000002
203710,Boyle Heights,3036175.0946286153,3036175.0946286153,1.0
203720,Boyle Heights,3455622.90568233,3455622.905682331,0.9999999999999998
203800,Boyle Heights,5246195.531847745,5246195.531847743,1.0000000000000004
203800,East Los Angeles,2496.336811599522,5246195.531847743,0.0004758375467412852
203900,Boyle Heights,4827338.905350393,4827378.980271498,0.9999916984099925
203900,East Los Angeles,4302.818457540443,4827378.980271498,0.0008913363701348443
204110,Boyle Heights,6499062.185990733,6499062.18599073,1.0000000000000004
204120,Boyle Heights,2835228.981082532,2835228.9810825307,1.0000000000000004
204200,Boyle Heights,3242089.799853231,3242089.799853231,1.0
204300,Boyle Heights,6926359.674631326,6926359.6746313255,1.0000000000000002
204410,Boyle Heights,3195515.5986137544,3195515.5986137544,1.0
204420,Boyle Heights,3251272.4364484646,3251272.4364484646,1.0
204600,Boyle Heights,6269663.009497622,6269663.009497624,0.9999999999999997
204700,Boyle Heights,10882903.027902914,10882903.027902914,1.0
204810,Boyle Heights,8289136.928970126,8289136.92897013,0.9999999999999996
204820,Boyle Heights,3445972.4285558104,3445972.428555811,0.9999999999999999
204910,East Los Angeles,2530.7487526280274,5579346.230840436,0.0004535923471891817
204910,Boyle Heights,5579345.458307969,5579346.230840436,0.9999998615370986
204920,Boyle Heights,9794917.597906925,9794921.311786965,0.9999996208361536
204920,East Los Angeles,1245.5201546976634,9794921.311786965,0.0001271597917993313
204920,Commerce,3.7138800342934033,9794921.311786965,3.791638458416417e-07
205110,Boyle Heights,3088819.471690422,3088819.4716904196,1.0000000000000007
205120,Vernon,113256.29671863602,15782515.264429534,0.007176061281809235
205120,Boyle Heights,15669258.9677109,15782515.264429534,0.9928239387181909
206010,Lincoln Heights,267699.37706917175,15485647.687396334,0.01728693448754168
206010,Elysian Park,5580887.939339295,15485647.687396334,0.3603909924853542
206010,Chinatown,9637060.370987846,15485647.687396334,0.6223220730271027
206020,Lincoln Heights,169744.4829234442,9402533.087370299,0.018053058824270336
206020,Chinatown,5522736.218113744,9402533.087370299,0.5873668475075096
206020,Boyle Heights,103193.47112220818,9402533.087370299,0.01097507130932834
206020,Downtown,3606858.9152108054,9402533.087370299,0.3836050223588814
206050,Boyle Heights,19210111.94183434,19210111.94183434,1.0
206051,Central-Alameda,8236.162457480961,40157736.07243263,0.00020509528830572944
206051,Boyle Heights,628981.7001067873,40157736.07243263,0.015662777876030938
206051,Downtown,39520451.92703873,40157736.07243263,0.9841304762737514
206051,Vernon,66.28282954473593,40157736.07243263,1.6505619097944514e-06
206052,Downtown,9814361.801083637,9950091.462888725,0.9863589533512004
206052,Boyle Heights,135729.66180508496,9950091.462888725,0.01364104664879932
206053,Boyle Heights,6331353.486247508,6331353.48624751,0.9999999999999997
206054,Boyle Heights,4507280.666629675,4507280.666629672,1.0000000000000007
206201,Downtown,2161752.3721270477,2161752.3721270477,1.0
206202,Downtown,4067555.118473162,4067555.1184731615,1.0000000000000002
206301,Downtown,1457909.98961386,1457909.98961386,1.0
206302,Downtown,499679.93219782884,499679.93219782884,1.0
206303,Downtown,4679996.919477303,4679996.919477304,0.9999999999999996
207101,Downtown,1993843.1381712786,3231109.0803649663,0.617077012437496
207101,Chinatown,1237265.942193732,3231109.0803649663,0.3829229875625177
207102,Downtown,1762553.699788849,4467442.101238258,0.39453308176066015
207102,Chinatown,2704888.4014494084,4467442.101238258,0.6054669182393397
